OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,SUBTYPE,DENOM,MEMBERS,ATTENDANCE,LOC_TYPE,PROT,CATH
148,10683776,HAWAII TENDAI MISSION,808-595-2556,23 JACK LANE,NOT AVAILABLE,HONOLULU,HI,96817,1456,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92889333,-157.844733,21.3313014,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, TENDAI BUDDHISM",NOT AVAILABLE,0,NOT AVAILABLE,N,N
149,10440772,SAINT MARYS EPISCOPAL CHURCH,808-949-4655,2062 SOUTH KING STREET,NOT AVAILABLE,HONOLULU,HI,96826,2219,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92876043,-157.8288084,21.294718,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
150,10440776,SAINT PETERS EPISCOPAL CHURCH,808-533-1943,1317 QUEEN EMMA STREET,NOT AVAILABLE,HONOLULU,HI,96813,2301,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92874719,-157.8562966,21.3107953,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
151,10576152,TRUE LIGHT CHURCH OF HAWAII,808-845-9644,905 UMI STREET,SUITE 101,HONOLULU,HI,96819,2377,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92889116,-157.8809591,21.3344201,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CRC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
152,10685048,SHINGON SHU HAWAII,808-941-5663,915 SHERIDAN STREET,NOT AVAILABLE,HONOLULU,HI,96814,2348,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92875739,-157.8408491,21.297831,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, SHINGON BUDDHISM",NOT AVAILABLE,0,NOT AVAILABLE,N,N
153,10440770,SAINT LUKES EPISCOPAL CHURCH,808-533-3481,45 NORTH JUDD STREET,NOT AVAILABLE,HONOLULU,HI,96817,1760,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-12-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92873860,-157.8508073,21.3229776,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
154,10761409,KAIMUKI CHRISTIAN CHURCH,808-735-1771,1117 KOKO HEAD AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,3709,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92877193,-157.7984683,21.2807393,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,CHRISTIAN,NOT AVAILABLE,400,NOT AVAILABLE,Y,N
155,10684749,MOILIILI HONGWANJI MISSION,808-949-1659,902 UNIVERSITY AVENUE,NOT AVAILABLE,HONOLULU,HI,96826,3249,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92876444,-157.823036,21.2912986,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,PURE LAND SHIN BUDDHIST,NOT AVAILABLE,0,NOT AVAILABLE,N,N
156,10440769,THE EPISCOPAL CHURCH OF THE HOLY NATIVITY,808-373-2131,5286 KALANIANAOLE HIGHWAY,NOT AVAILABLE,HONOLULU,HI,96821,1826,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2007-11-06T00:00:00.000Z,ALT REF,2007-11-07T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92888701,-157.7519587,21.2786306,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
157,10440052,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HONOLULU UNIVERSITY WARD,808-941-7015,2014 UNIVERSITY AVENUE,NOT AVAILABLE,HONOLULU,HI,96822,2211,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92875474,-157.8210571,21.301416,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
158,10443459,SAINT JOHN THE BAPTIST CATHOLIC CHURCH,808-845-0984,2324 OMILO LANE,NOT AVAILABLE,HONOLULU,HI,96819,2434,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92883977,-157.8810473,21.3376793,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
159,10761140,SAMOAN CONGREGATIONAL CHRISTIAN CHURCH UNITED CHRISTIAN CHURCH,808-537-1311,616 NORTH SCHOOL STREET,NOT AVAILABLE,HONOLULU,HI,96817,3028,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92889561,-157.8607259,21.3233237,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,UCC,534,0,NOT AVAILABLE,Y,N
160,10761138,KAWAIAHAO CHURCH,808-522-1333,957 PUNCHBOWL STREET,NOT AVAILABLE,HONOLULU,HI,96813,5042,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,728170940,-157.8578121,21.3043615,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,UCC,463,300,NOT AVAILABLE,Y,N
161,10684465,HONOLULU MINDFULNESS COMMUNITY,808-521-9012,2040 NUUANU AVENUE,SUITE 1405,HONOLULU,HI,96817,2529,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92873965,-157.8509396,21.322394,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,ZEN BUDDHIST MASTER THICH NHAT HAHN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
162,10440081,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HAWAII KAI WARD,808-395-8841,219 LUNALILO HOME ROAD,NOT AVAILABLE,HONOLULU,HI,96825,1806,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92877522,-157.7039666,21.2760633,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
163,10761137,FIRST CHINESE CHURCH OF CHRIST IN HAWAII,808-593-9046,1054 SOUTH KING STREET,NOT AVAILABLE,HONOLULU,HI,96814,2114,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,732179678,-157.8467596,21.3012991,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,UCC,470,472,NOT AVAILABLE,Y,N
164,10684565,KAGYU THEGCHEN LING,808-595-8989,26 GARTLEY PLACE,NOT AVAILABLE,HONOLULU,HI,96817,1016,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92872298,-157.8260575,21.3474371,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,KARMA KAGYU,NOT AVAILABLE,0,NOT AVAILABLE,N,N
165,10440213,SAINT CLEMENTS CHURCH,808-955-7745,1515 WILDER AVENUE,NOT AVAILABLE,HONOLULU,HI,96822,4614,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92875284,-157.8346838,21.3033004,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
166,10684441,HAWAII BUDDHIST CULTURAL SOCIETY,808-545-1183,100 NORTH BERETANIA STREET,CHINATOWN CULTURAL PLAZA 216,HONOLULU,HI,96817,4712,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92874533,-157.8608978,21.314246,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, HUMANISTIC BUDDHISM",NOT AVAILABLE,0,NOT AVAILABLE,N,N
167,10586300,CROSSCURRENT FELLOWSHIP,808-590-4425,3155 MANOA ROAD,MANOA SCHOOL,HONOLULU,HI,96822,1228,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92885491,-157.8082207,21.3162857,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
168,10585021,IMMANUEL BAPTIST CHURCH,907-745-0610,855 SOUTH TRUNK ROAD,NOT AVAILABLE,PALMER,AK,99645,8941,MATANUSKA-SUSITNA,02170,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2009-05-01T00:00:00.000Z,ALT REF,2009-05-01T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,735353123,-149.2564008,61.5744021,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
169,10685297,WAIPAHU SOTO ZEN TEMPLE,808-671-3103,94-413 WAIPAHU STREET,NOT AVAILABLE,WAIPAHU,HI,96797,2634,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,"TEMPLES, RELIGIOUS",92870497,-158.0173002,21.3846653,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
170,10584046,LANAKILA BAPTIST CHURCH,808-677-0731,94-1250 WAIPAHU STREET,NOT AVAILABLE,WAIPAHU,HI,96797,3628,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-13T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92869804,-158.0003931,21.3936455,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
171,10684574,KANZEON ZEN CENTER AFFILIATE - HAWAII,808-622-0096,225 HAKUONE STREET,NOT AVAILABLE,WAHIAWA,HI,96786,2770,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92865381,-158.0039393,21.5103004,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO/RINZAI ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
172,10586302,TRINITY MISSIONARY BAPTIST CHURCH-DOD,808-422-8622,3950 PAINE CIRCLE,NOT AVAILABLE,HONOLULU,HI,96818,4418,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92888757,-157.9332988,21.3397054,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,ABC,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
173,10440771,SAINT ELIZABETHS EPISCOPAL CHURCH,808-845-2112,720 NORTH KING STREET,NOT AVAILABLE,HONOLULU,HI,96817,4511,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92889555,-157.8661906,21.3211029,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
174,10684463,HONMON BUTSURYUSHU OF HAWAII,808-595-2611,3001 PALI HIGHWAY,NOT AVAILABLE,HONOLULU,HI,96817,1418,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92873137,-157.8379846,21.3367193,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,NICHIREN DAISHONIN. NISSEN SHONIN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
175,10579083,KAHIKOLU BAPTIST CHURCH,808-341-0441,85-256 FARRINGTON HIGHWAY,NOT AVAILABLE,WAIANAE,HI,96792,2114,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92886358,-158.2002188,21.4570284,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
176,10761139,NUUANU CONGREGATIONAL CHURCH UNITED CHURCH OF CHRIST,808-595-3935,2651 PALI HIGHWAY,NOT AVAILABLE,HONOLULU,HI,96817,1427,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92887992,-157.8421589,21.3315746,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,UCC,506,120,NOT AVAILABLE,Y,N
177,10584053,WINDWARD BAPTIST CHURCH,808-239-6917,47-528 KAMEHAMEHA HIGHWAY,NOT AVAILABLE,KANEOHE,HI,96744,4745,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-17T00:00:00.000Z,ALT REF,2008-11-17T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92894708,-157.838971,21.4574979,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
178,10684442,HONPA HONGWANJI MISSION OF HAWAII,808-522-9200,1727 PALI HIGHWAY,NOT AVAILABLE,HONOLULU,HI,96813,1612,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92889385,-157.8521249,21.3160981,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,"MAHAYANA, PURE LAND, SHIN BUDDHISM",NOT AVAILABLE,0,NOT AVAILABLE,N,N
179,10436339,WAIALAE BAPTIST CHURCH,808-732-5561,1047 21ST AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,4628,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-11-19T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92877616,-157.7904323,21.2761435,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,SBC,1015,0,NOT AVAILABLE,Y,N
180,10440773,SAINT MARKS EPISCOPAL CHURCH,808-732-2333,539 KAPAHULU AVENUE,NOT AVAILABLE,HONOLULU,HI,96815,3855,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-12-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92885051,-157.8140828,21.2772338,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,EPIS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
181,10444566,STAR OF THE SEA CHURCH,808-734-0396,4470 ALIIKOA STREET,NOT AVAILABLE,HONOLULU,HI,96821,1149,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-19T00:00:00.000Z,ALT REF,2008-12-04T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92877367,-157.781059,21.2789387,NAVTEQ,2008Q1,BLOCKFACE,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
182,10685083,SOTO MISSION OF AIEA,808-488-6794,99-045 KAUHALE STREET,NOT AVAILABLE,AIEA,HI,96701,4108,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92870863,-157.9323712,21.378523,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,SOTO ZEN,NOT AVAILABLE,0,NOT AVAILABLE,N,N
183,10444564,SAINT PATRICK CHURCH,808-732-5565,1124 SEVENTH AVENUE,NOT AVAILABLE,HONOLULU,HI,96816,2414,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-11-18T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92876916,-157.8055718,21.285351,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,Y
184,10439369,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - AUWAIOLIMU WARD,808-533-4140,2109 LADD LANE,NOT AVAILABLE,HONOLULU,HI,96813,1541,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92874166,-157.8477862,21.3184436,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,LDS,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
185,10584058,FRIENDSHIP BIBLE BAPTIST CHURCH,808-687-3638,91-1130 RENTON ROAD,NOT AVAILABLE,EWA BEACH,HI,96706,NULL,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-18T00:00:00.000Z,ALT REF,2008-12-05T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,CHURCHES,92888885,-158.0394532,21.3375916,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,CHRISTIAN,BAPT,NOT AVAILABLE,0,NOT AVAILABLE,Y,N
186,10684432,HALEIWA SHINGON MISSION,808-637-4423,66-469 PAALAA ROAD,NOT AVAILABLE,HALEIWA,HI,96712,1439,HONOLULU,15003,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N/A,2008-11-14T00:00:00.000Z,ALT REF,2008-11-14T00:00:00.000Z,MANUAL,"HIGH VALUE OR SYMBOLIC TARGETS; PUBLIC VENUES; PUBLIC VENUES; HOUSES OF WORSHIP",813110,PLACES OF WORSHIP,92886585,-158.1062969,21.5801202,NAVTEQ,2008Q1,ONENTITY,N/A,TGS,NOT AVAILABLE,BUDDHIST,NOT AVAILABLE,NOT AVAILABLE,0,NOT AVAILABLE,N,N
